-90.7782 10.4345
-89.8321 10.3863
-88.5506 10.4145
-87.2688 10.4357
-86.2662 10.3957
-85.2635 10.4424
-83.9799 10.4463
-82.59 10.3249
-81.5314 10.3962
-80.3055 10.3897
-79.247 10.3957
-78.2443 10.3738
-77.2972 10.3623
-76.3494 10.3453
-75.6816 10.3683
-74.9017 10.3368
-74.1225 10.2678
-73.2861 10.2751
-72.4492 10.2401
-71.3353 10.1866
-70.4451 10.1088
-69.5549 10.1887
-68.885 10.1522
-68.1608 10.1552
-67.0466 10.1996
-65.375 10.2146
-64.2052 10.172
-63.2026 10.1565
-62.477 10.2043
-61.1414 10.2087
-59.9715 10.2029
-58.5243 10.1341
-56.9064 10.2634
-55.1809 10.3502
-53.5649 10.3887
-52.395 10.4119
-50.7794 10.4231
-49.9437 10.4296
-48.779 10.1864
-48.1033 10.1233
-47.2697 10.1179
-46.4897 10.1051
-45.5427 10.0927
-44.5399 10.1084
-43.7036 10.066
-42.9783 10.0222
-42.2001 9.99526
-41.5306 9.95644
-40.8631 9.99673
-39.916 10.0103
-39.1943 9.85547
-38.4675 9.89622
-37.7433 9.89153
-36.6291 9.83217
-35.7935 9.85645
-34.8464 9.81087
-33.6219 9.91263
-32.5623 9.92407
-31.4481 9.89154
-30.2777 9.8431
-29.1627 9.80298
-28.0498 9.77438
-26.601 9.82282
-25.824 9.92438
-24.9858 9.89156
-23.7045 9.86269
-22.4783 9.9315
-21.3647 9.96261
-20.473 9.89347
-19.4735 9.99813
-18.5792 9.94126
-17.6878 9.95143
-17.075 9.92469
-16.2957 9.88017
-15.4048 10.0089
-14.4013 9.93858
-13.3982 10.0215
-12.674 9.91078
-11.504 9.92638
-10.7798 9.94277
-9.77663 9.89603
-8.77428 9.8777
-7.93863 9.90267
-6.93586 9.86425
-6.04626 9.97233
-4.76318 9.9326
-4.03895 9.95328
-2.92476 9.94002
-2.03146 9.91959
-0.752081 9.88456
-0.027855 9.8843
0.807282 9.9518
1.81057 9.96115
2.64828 9.91948
3.48031 9.96736
4.20608 9.92573
4.87612 9.90665
5.37599 9.91319
6.31967 9.70218
6.88074 9.77113
7.2606 10.1765
7.87413 10.4649
8.546 10.6847
9.16189 10.8441
9.8908 11.0508
10.7226 11.136
11.6141 11.0355
12.7302 11.012
13.2852 10.9309
13.8872 10.7675
14.4367 10.6016
15.1799 10.5993
16.0157 10.2765
16.6211 9.82152
17.075 9.81595
17.5764 9.83844
18.4142 9.85643
19.192 9.908
19.6377 9.85003
20.2505 9.89838
21.0305 9.94285
21.923 9.90705
22.5903 9.86593
23.3135 9.81943
24.2058 9.77595
24.8817 9.51595
25.2393 9.03098
25.3102 8.38349
25.3458 7.54666
25.4387 6.82499
25.4568 6.09787
25.7791 5.60628
26.2086 5.19947
26.5307 4.95098
26.9828 5.33162
26.9991 5.76595
27.4493 6.31322
28.0097 6.86454
28.7121 7.72117
29.1033 8.38725
29.7357 9.15279
30.2189 9.98657
30.7264 10.6669
31.6239 11.1543
32.5488 11.5421
33.3481 11.0118
33.6373 10.5673
33.5748 9.55367
33.5749 8.77428
33.5726 7.65692
33.5421 6.21163
33.4258 5.32202
33.4054 4.20571
33.45 3.03618
33.2575 1.81321
33.7977 1.14943
34.1748 1.06472
34.7339 1.6445
35.0692 2.31194
35.5462 3.32695
36.0748 4.14867
36.5893 5.31344
37.0109 6.16027
37.5209 6.76843
37.959 7.49736
38.3485 8.16589
38.9891 8.98232
39.4596 9.8392
40.065 10.5723
40.2677 11.2383
40.8033 12.008
41.1422 12.6737
41.6672 13.5517
42.1312 14.4089
42.7019 15.2921
43.265 15.9555
44.0949 16.4052
44.9829 16.225
45.5452 15.6848
45.5997 14.5682
45.6385 13.8427
45.5154 12.8441
